Cleanthony Early,15.7,5.5,0.8,0.7,0.8,2.2,.395,.860,27.3,2.2,.639,28.1,1.7,1.2,2,34,-4.91,-1.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.4,1.8,,2.5,1.5,,0.9,0.4,,0.6,0.1,,0.3,0.2,,1.0,0.5,,0.262,0.267,,0.75,0.75,,0.355,0.3,,0.447,0.371,,-5.2,-8.2,,-0.4,-0.2,,-0.03,-0.075,,-0.5,-0.2,
Jarnell Stokes,15.1,11.1,2.5,0.8,1.1,2.2,,.650,33.8,2.0,.592,23.4,2.1,1.3,3,35,-0.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.0,1.0,1.5,,1.8,0.6,1.0,,0.2,0.1,1.0,,0.3,0.1,0.5,,0.3,0.0,0.0,,0.4,0.0,0.0,,,,,,0.536,0.5,0.5,,0.568,0.6,1.0,,0.578,0.595,,,0.5,-1.0,-7.8,,0.5,0.1,0.0,,0.186,0.209,0.163,,0.1,0.0,0.0,
Johnny O'Bryant III,[],[],[],[],[],[],[],[],[],[],[],[],[],[],36,-6.24,-5.13,-1.62,-2.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DeAndre Daniels,11.8,6.2,0.3,0.8,1.3,1.7,.426,.718,26.8,2.4,.518,25.5,0.5,0.9,3,37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Spencer Dinwiddie,11.3,2.3,3.8,1.5,0.0,1.8,.400,.773,31.0,2.3,.601,18.5,0.3,0.1,3,38,-3.76,N/A,-0.49,2.40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.3,4.8,7.3,12.6,,1.4,1.4,2.8,3.2,,3.1,1.8,3.1,6.6,,0.6,0.3,0.7,0.9,,0.2,0.0,0.4,0.3,,1.0,0.6,1.1,1.6,,0.185,0.1,0.376,0.326,,0.912,0.576,0.792,0.813,,0.302,0.352,0.444,0.387,,0.394,0.423,0.581,0.527,,-4.2,-5.1,-0.9,0.2,,0.1,0.1,2.8,5.7,,0.009,0.028,0.101,0.118,,-0.2,-0.1,0.4,1.3,
Jerami Grant,11.3,7.4,1.2,0.9,0.5,0.9,.000,.682,34.1,2.0,.507,20.3,1.3,0.9,2,39,-1.28,-1.91,-4.71,-0.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.3,9.7,5.5,8.4,,3.0,4.7,2.6,3.9,,1.2,1.8,0.6,0.7,,0.6,0.7,0.4,0.4,,1.0,1.6,1.0,1.0,,1.3,1.4,0.6,0.7,,0.314,0.24,0.371,0.291,,0.591,0.658,0.612,0.675,,0.352,0.419,0.463,0.535,,0.47,0.506,0.556,0.39,,-3.3,-1.3,-2.1,-16.2,,0.5,2.1,2.9,-0.1,,0.019,0.05,0.091,-0.144,,-0.5,0.4,0.0,-0.1,
Glenn Robinson III,[],[],[],[],[],[],[],[],[],[],[],[],[],[],40,-1.09,-2.68,-1.92,-1.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nikola Jokic,[],[],[],[],[],[],[],[],[],[],[],[],[],[],41,N/A,6.03,6.73,5.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.0,16.7,18.5,,7.0,9.8,10.7,,2.4,4.9,6.1,,1.0,0.8,1.2,,0.6,0.8,0.8,,1.3,2.3,2.8,,0.333,0.324,0.396,,0.811,0.825,0.85,,0.512,0.578,0.499,,0.582,0.64,0.603,,4.8,8.4,7.1,,6.7,9.7,10.7,,0.185,0.228,0.211,,3.0,5.3,5.6,
Nick Johnson,16.2,4.2,3.0,1.5,0.4,1.7,.325,.717,33.9,2.2,.502,27.4,1.3,1.5,3,42,-4.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.6,,1.4,,0.4,,0.3,,0.1,,0.7,,0.238,,0.68,,0.347,,0.43,,-7.3,,-0.1,,-0.02,,-0.3,
Walter Tavares,[],[],[],[],[],[],[],[],[],[],[],[],[],[],43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Markel Brown,17.7,6.3,3.0,1.0,1.1,2.1,.379,.767,37.7,2.6,.578,23.9,1.7,0.9,4,44,-3.65,-4.80,N/A,-2.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.6,5.9,1.3,,2.3,2.0,1.3,,0.8,1.5,0.5,,0.7,0.6,0.0,,0.3,0.2,0.0,,0.6,0.9,0.5,,0.266,0.314,0.2,,0.825,0.755,,,0.362,0.394,0.286,,0.459,0.5,0.357,,-2.7,-2.6,-8.4,,0.5,0.6,0.0,,0.031,0.031,-0.063,,-0.1,-0.2,-0.1,
Dwight Powell,14.0,6.9,2.9,1.1,0.7,3.1,.176,.705,32.9,3.1,.512,26.3,0.8,0.9,4,45,-1.52,0.10,-1.17,2.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.1,5.8,6.7,8.5,,1.7,4.0,4.0,5.6,,0.3,0.6,0.6,1.2,,0.3,0.5,0.8,0.8,,0.2,0.3,0.5,0.4,,0.4,0.6,0.4,0.7,,0.273,0.125,0.284,0.333,,0.758,0.739,0.759,0.719,,0.463,0.493,0.515,0.593,,0.552,0.765,0.535,0.557,,-0.9,1.0,-1.0,-0.3,,0.6,0.0,0.6,3.1,,0.122,0.138,0.121,0.151,,0.1,0.0,0.1,0.4,
Jordan Clarkson,14.3,2.6,2.3,1.0,0.4,2.4,.385,.842,29.8,2.2,.581,26.8,2.7,1.2,5,46,-2.36,-2.42,-4.02,-1.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.9,15.5,14.7,13.9,,3.2,4.0,3.0,2.7,,3.5,2.4,2.6,2.7,,0.9,1.1,1.1,0.7,,0.2,0.1,0.1,0.1,,1.6,1.7,2.0,1.6,,0.314,0.347,0.329,0.352,,0.829,0.804,0.798,0.8,,0.448,0.433,0.445,0.451,,0.528,0.516,0.526,0.542,,-0.3,-1.4,-2.7,-1.9,,2.4,2.1,1.2,3.0,,0.078,0.039,0.024,0.077,,0.6,0.4,-0.4,0.1,
Russ Smith,18.0,3.7,4.7,2.3,0.1,2.9,.474,.701,29.7,2.4,.607,29.5,2.0,1.4,4,47,-1.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.5,1.5,,0.5,0.6,,0.7,0.7,,0.3,0.3,,0.0,0.1,,1.0,0.5,,0.182,0.2,,0.923,0.615,,0.32,0.318,,0.488,0.25,,-8.0,-20.7,,-0.1,-0.3,,-0.094,-0.477,,-0.1,-0.1,
Lamar Patterson,18.2,4.9,4.4,1.4,0.3,3.0,.379,.760,34.7,2.6,.539,31.7,1.6,0.8,5,48,N/A,-2.29,-1.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.4,1.8,,1.4,1.4,,1.1,1.2,,0.3,0.2,,0.1,0.0,,0.7,0.8,,0.245,0.167,,0.727,0.667,,0.35,0.2,,0.468,0.276,,-4.9,-11.2,,0.2,-0.1,,0.025,-0.176,,-0.3,-0.1,
Cameron Bairstow,20.4,7.2,1.2,0.3,1.5,1.8,1.000,.678,34.1,2.1,.611,29.9,2.4,1.0,4,49,-2.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.6,1.9,,0.4,1.6,,0.1,0.3,,0.1,0.1,,0.1,0.2,,0.2,0.2,,,0.2,,0.8,0.875,,0.214,0.325,,0.309,0.391,,-7.7,-7.7,,-0.1,0.0,,-0.048,-0.004,,-0.1,-0.1,
Alec Brown,15.9,5.2,1.1,0.3,3.1,2.6,.444,.729,32.3,2.3,.597,26.0,1.0,0.9,4,50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Thanasis Antetokounmpo,[],[],[],[],[],[],[],[],[],[],[],[],[],[],51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.0,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.75,,0.75,,-4.1,,0.0,,0.291,,0.0,
Vasilije Micic,[],[],[],[],[],[],[],[],[],[],[],[],[],[],52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alessandro Gentile,[],[],[],[],[],[],[],[],[],[],[],[],[],[],53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nemanja Dangubic,[],[],[],[],[],[],[],[],[],[],[],[],[],[],54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Semaj Christon,18.7,2.9,4.2,1.5,0.2,2.6,.357,.732,36.8,2.1,.580,26.9,1.9,0.5,2,55,N/A,N/A,-5.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.9,,1.4,,2.0,,0.4,,0.1,,0.7,,0.19,,0.548,,0.345,,0.387,,-6.3,,0.1,,0.006,,-1.1,
Roy Devyn Marble,[],[],[],[],[],[],[],[],[],[],[],[],[],[],56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Louis Labeyrie,[],[],[],[],[],[],[],[],[],[],[],[],[],[],57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jordan McRae,18.8,3.7,2.6,0.4,0.8,2.2,.395,.802,33.2,2.4,.559,30.4,2.0,0.9,4,58,N/A,N/A,-4.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.5,4.4,,0.9,1.1,,1.1,0.5,,0.1,0.2,,0.0,0.2,,0.7,0.4,,0.455,0.353,,0.75,0.794,,0.436,0.387,,0.548,0.567,,-4.3,-3.0,,0.4,0.2,,0.087,0.096,,-0.1,0.0,
Xavier Thames,17.8,3.6,3.2,1.7,0.1,1.2,.319,.846,32.6,1.9,.549,28.0,2.5,1.2,6,59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cory Jefferson,12.8,8.0,1.0,0.6,1.3,1.3,.444,.637,29.2,2.4,.527,23.2,1.4,0.5,4,60,0.30,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.7,2.8,,2.9,2.0,,0.3,0.0,,0.2,0.0,,0.4,0.1,,0.4,0.0,,0.133,0.0,,0.574,0.667,,0.449,0.409,,0.48,0.446,,-3.7,-13.8,,0.8,0.1,,0.071,0.07,,-0.2,-0.1,
Karl-Anthony Towns,10.8,6.5,1.2,0.4,2.4,1.2,.333,.815,21.6,3.4,.643,23.9,1.8,1.2,1,1,0.81,2.13,4.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.3,25.1,21.3,,10.5,12.3,12.3,,2.0,2.7,2.4,,0.7,0.7,0.8,,1.7,1.3,1.4,,2.2,2.6,1.9,,0.341,0.367,0.421,,0.811,0.832,0.858,,0.542,0.542,0.545,,0.59,0.618,0.646,,2.8,4.9,5.5,,8.3,12.7,14.0,,0.151,0.201,0.23,,3.2,5.3,5.5,
D'Angelo Russell,[],[],[],[],[],[],[],[],[],[],[],[],[],[],2,-3.66,-1.70,-2.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.2,15.6,15.5,,3.4,3.5,3.9,,3.3,4.8,5.2,,1.2,1.4,0.8,,0.2,0.3,0.4,,2.5,2.8,3.1,,0.351,0.352,0.324,,0.737,0.782,0.74,,0.41,0.405,0.414,,0.507,0.518,0.509,,-1.8,-0.5,-0.4,,0.0,1.3,0.4,,0.001,0.033,0.014,,0.1,0.7,0.5,
Jahlil Okafor,16.9,9.5,1.4,0.7,1.3,2.8,,.545,31.8,2.3,.635,25.9,1.9,0.8,1,3,-5.28,-5.69,-3.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.5,11.8,6.3,,7.0,4.8,3.0,,1.2,1.2,0.4,,0.4,0.4,0.1,,1.2,1.0,0.6,,2.3,1.8,0.8,,0.167,,0.25,,0.686,0.671,0.724,,0.508,0.514,0.558,,0.536,0.546,0.584,,-4.1,-3.3,-4.5,,1.2,1.2,0.6,,0.037,0.05,0.083,,-0.8,-0.4,-0.2,
Kristaps Porzingis,[],[],[],[],[],[],[],[],[],[],[],[],[],[],4,2.50,1.59,2.61,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14.3,18.1,22.7,,7.3,7.2,6.6,,1.3,1.5,1.2,,0.7,0.7,0.8,,1.9,2.0,2.4,,1.7,1.8,1.9,,0.333,0.357,0.395,,0.838,0.786,0.793,,0.421,0.45,0.439,,0.518,0.546,0.539,,0.2,0.2,-0.7,,4.4,4.5,3.2,,0.102,0.1,0.099,,1.1,1.2,0.5,
Mario Hezonja,[],[],[],[],[],[],[],[],[],[],[],[],[],[],5,-3.19,-6.60,-2.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.1,4.9,9.6,,2.2,2.2,3.7,,1.4,1.0,1.4,,0.5,0.5,1.1,,0.2,0.2,0.4,,1.2,0.9,1.1,,0.349,0.299,0.337,,0.907,0.8,0.819,,0.433,0.355,0.442,,0.541,0.45,0.544,,-2.8,-5.7,-0.8,,0.9,-0.7,2.3,,0.029,-0.033,0.066,,-0.3,-0.9,0.5,
Willie Cauley-Stein,8.0,6.2,0.9,1.1,1.5,1.7,,.561,26.3,2.1,.576,17.7,0.7,1.4,3,6,-1.88,-1.17,-0.87,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.0,8.1,12.8,,5.3,4.5,7.0,,0.6,1.1,2.4,,0.7,0.7,1.1,,1.0,0.6,0.9,,0.7,0.9,1.5,,0.0,0.0,0.25,,0.648,0.669,0.619,,0.563,0.53,0.502,,0.588,0.558,0.529,,0.7,-1.2,0.4,,3.8,2.9,3.9,,0.13,0.1,0.092,,1.0,0.3,1.2,
Emmanuel Mudiay,[],[],[],[],[],[],[],[],[],[],[],[],[],[],7,-3.78,-3.90,-6.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.8,11.0,8.6,,3.4,3.2,2.4,,5.5,3.9,3.2,,1.0,0.7,0.6,,0.5,0.2,0.2,,3.2,2.2,1.8,,0.319,0.315,0.318,,0.67,0.784,0.76,,0.364,0.377,0.388,,0.437,0.483,0.474,,-4.3,-3.7,-4.7,,-2.1,0.2,0.0,,-0.049,0.006,-0.002,,-1.2,-0.6,-0.9,
Stanley Johnson,13.4,6.4,1.8,1.3,0.4,1.9,.292,.810,28.0,2.8,.532,26.4,1.4,1.4,1,8,-2.70,-2.38,-0.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.1,4.4,8.7,,4.2,2.5,3.7,,1.6,1.4,1.6,,0.8,0.7,1.4,,0.2,0.3,0.2,,1.6,0.9,1.1,,0.307,0.292,0.286,,0.784,0.679,0.772,,0.375,0.353,0.375,,0.46,0.436,0.48,,-2.6,-2.0,-1.5,,0.6,0.4,1.8,,0.018,0.012,0.046,,-0.2,0.0,0.2,
Frank Kaminsky,19.9,8.2,3.0,0.7,1.2,1.6,.400,.765,34.3,1.5,.651,29.4,3.5,1.1,4,9,-1.44,0.45,-0.50,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.5,11.7,11.1,,4.1,4.5,3.6,,1.2,2.2,1.6,,0.5,0.6,0.5,,0.5,0.5,0.2,,0.7,1.0,0.8,,0.337,0.328,0.38,,0.73,0.756,0.799,,0.41,0.399,0.429,,0.513,0.502,0.545,,-1.2,-1.5,-0.9,,3.3,2.3,3.6,,0.093,0.056,0.094,,0.3,0.2,0.5,
Justise Winslow,13.3,6.7,2.1,1.4,0.9,1.9,.415,.594,31.1,3.2,.570,22.3,1.4,0.9,1,10,-0.90,-3.92,0.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.4,10.9,7.8,,5.2,5.2,5.4,,1.5,3.7,2.2,,0.9,1.4,0.8,,0.3,0.3,0.5,,1.2,1.8,1.1,,0.276,0.2,0.38,,0.684,0.617,0.635,,0.422,0.356,0.424,,0.489,0.399,0.496,,-0.6,-2.8,-1.0,,2.5,-0.1,2.6,,0.054,-0.009,0.075,,0.8,-0.1,0.4,
Myles Turner,9.9,6.5,0.3,0.2,2.9,1.5,.211,.797,24.3,2.3,.508,25.0,0.5,0.9,1,11,-3.36,2.66,0.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.3,14.5,12.7,,5.5,7.3,6.4,,0.7,1.3,1.3,,0.4,0.9,0.6,,1.4,2.1,1.8,,1.1,1.3,1.5,,0.214,0.348,0.357,,0.727,0.809,0.777,,0.498,0.511,0.479,,0.531,0.585,0.567,,-2.3,2.4,0.7,,3.1,8.0,4.7,,0.109,0.151,0.122,,-0.1,2.8,1.3,
Trey Lyles,8.7,4.4,0.8,0.4,0.4,0.9,.143,.703,23.3,1.7,.567,19.8,0.9,0.8,1,12,-2.38,-2.71,-0.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.1,6.2,9.9,,3.7,3.3,4.8,,0.7,1.0,1.2,,0.3,0.4,0.4,,0.2,0.3,0.5,,0.8,0.9,0.8,,0.383,0.319,0.381,,0.695,0.722,0.697,,0.438,0.362,0.491,,0.517,0.464,0.59,,-2.8,-3.0,-0.8,,2.3,0.8,3.9,,0.079,0.031,0.134,,-0.3,-0.3,0.4,
Devin Booker,14.4,7.8,0.9,0.6,1.3,1.8,.000,.663,34.4,2.3,.561,23.7,1.8,0.6,4,13,-4.60,-1.30,-0.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.8,22.1,24.9,,2.5,3.2,4.5,,2.6,3.4,4.7,,0.6,0.9,0.9,,0.3,0.3,0.3,,2.1,3.1,3.6,,0.343,0.363,0.383,,0.84,0.832,0.878,,0.423,0.423,0.432,,0.535,0.531,0.561,,-3.1,-2.3,0.4,,1.9,2.0,2.4,,0.043,0.035,0.063,,-0.6,-0.2,1.2,
Cameron Payne,21.9,4.2,5.7,1.6,0.5,2.1,.398,.802,33.6,1.8,.571,31.9,2.8,0.9,2,14,-1.81,-4.45,-1.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.0,5.2,8.8,,1.5,1.5,2.8,,1.9,1.8,4.5,,0.6,0.5,1.0,,0.1,0.1,0.4,,0.8,0.9,1.4,,0.324,0.314,0.385,,0.792,0.625,0.75,,0.41,0.332,0.405,,0.49,0.407,0.402,,-1.3,-7.0,-6.8,,1.4,-0.3,-0.1,,0.093,-0.035,-0.012,,0.1,-0.6,-0.4,
Kelly Oubre,10.2,5.8,1.0,1.4,0.6,0.9,.321,.679,23.7,2.1,.536,22.8,1.0,1.0,1,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.7,6.3,11.8,,2.1,3.3,4.5,,0.2,0.6,1.2,,0.3,0.7,1.0,,0.1,0.2,0.4,,0.5,0.6,1.1,,0.316,0.287,0.341,,0.633,0.758,0.82,,0.427,0.421,0.403,,0.507,0.516,0.534,,-5.8,-2.3,-1.2,,0.4,2.0,3.7,,0.031,0.061,0.08,,-0.7,-0.1,0.4,
Terry Rozier,17.0,5.1,3.2,1.8,0.1,1.9,.310,.805,36.1,1.8,.486,28.9,1.3,1.0,2,16,-5.30,-1.06,1.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.8,5.5,11.3,,1.6,3.1,4.7,,0.9,1.8,2.9,,0.2,0.6,1.0,,0.0,0.1,0.2,,0.5,0.6,1.0,,0.222,0.318,0.381,,0.8,0.773,0.772,,0.274,0.367,0.395,,0.326,0.466,0.52,,-6.6,-2.5,1.8,,-0.3,1.4,5.6,,-0.047,0.054,0.13,,-0.4,-0.2,2.0,
Rashad Vaughn,18.3,5.0,1.8,1.2,0.4,1.8,.416,.786,33.5,2.6,.588,28.8,1.0,0.5,1,17,-5.78,-4.33,-1.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.1,3.5,2.3,,1.3,1.2,0.8,,0.6,0.6,0.5,,0.4,0.5,0.2,,0.2,0.2,0.1,,0.4,0.3,0.2,,0.293,0.321,0.378,,0.8,0.4,0.667,,0.305,0.365,0.411,,0.398,0.449,0.546,,-6.1,-4.9,-4.7,,-0.8,0.0,0.2,,-0.036,-0.005,0.05,,-1.0,-0.3,-0.1,
Sam Dekker,13.8,6.3,1.0,0.6,0.7,0.8,.304,.660,32.8,1.1,.586,22.9,2.3,0.8,3,18,-1.31,-1.37,-1.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,6.5,4.2,,0.3,3.7,2.4,,0.0,1.0,0.5,,0.3,0.5,0.3,,0.0,0.3,0.1,,0.0,0.5,0.5,,,0.321,0.167,,,0.559,0.661,,,0.473,0.494,,,0.549,0.534,,0.5,-1.0,-3.1,,0.0,3.1,1.2,,0.116,0.104,0.066,,0.0,0.3,-0.2,
Jerian Grant,16.4,2.7,6.9,2.1,0.7,2.6,.299,.735,38.9,2.1,.572,24.5,2.4,0.5,4,19,-3.65,1.57,-0.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.6,5.9,8.4,,1.9,1.8,2.3,,2.3,1.9,4.6,,0.7,0.7,0.9,,0.1,0.1,0.1,,1.1,0.7,1.2,,0.22,0.366,0.324,,0.78,0.89,0.745,,0.394,0.425,0.415,,0.479,0.555,0.528,,-3.4,-0.3,-2.0,,0.8,2.5,3.3,,0.03,0.119,0.094,,-0.5,0.4,0.0,
Delon Wright,13.9,4.4,5.3,2.0,1.0,1.8,.317,.913,33.4,1.3,.610,22.7,2.8,1.5,2,20,-1.34,-0.30,1.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.8,5.6,8.0,,1.4,1.8,2.9,,1.1,2.1,2.9,,0.3,1.0,1.0,,0.1,0.4,0.5,,0.6,0.9,1.1,,0.385,0.333,0.366,,0.743,0.764,0.829,,0.45,0.422,0.465,,0.54,0.535,0.574,,-0.7,1.1,2.8,,0.6,1.1,4.5,,0.124,0.117,0.152,,0.1,0.4,1.7,
Justin Anderson,11.4,3.8,2.3,0.9,0.7,0.9,.367,.824,31.9,1.1,.532,21.7,0.8,0.8,3,21,-1.04,-3.90,-2.09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.8,7.1,6.2,,2.4,3.3,2.4,,0.5,0.9,0.7,,0.3,0.5,0.4,,0.5,0.3,0.2,,0.4,0.9,0.4,,0.265,0.299,0.33,,0.8,0.791,0.737,,0.406,0.424,0.431,,0.522,0.537,0.521,,-1.2,-1.6,-2.0,,1.1,1.9,1.0,,0.083,0.074,0.067,,0.1,0.1,0.0,
Bobby Portis,18.6,9.3,1.2,0.9,1.9,1.7,.250,.789,31.2,2.1,.600,27.0,2.3,0.9,2,22,-3.83,-2.44,-0.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.0,6.8,13.2,,5.4,4.6,6.8,,0.8,0.5,1.7,,0.4,0.3,0.7,,0.4,0.2,0.3,,0.9,0.6,1.4,,0.308,0.333,0.359,,0.727,0.661,0.769,,0.427,0.488,0.471,,0.469,0.545,0.548,,-3.3,-3.0,0.3,,1.5,2.4,3.5,,0.066,0.114,0.101,,-0.4,-0.3,1.0,
